epoch 0, (supervised training loss (NLL) 270.1046, unsupervised training loss (NLL) 265.9305), (supervised training kl-div 6.8064, unsupervised training kl-div 6.5121), valid error 82.62% (4,131), time 2.23  ***
epoch 1, (supervised training loss (NLL) 204.4242, unsupervised training loss (NLL) 202.4143), (supervised training kl-div 0.5192, unsupervised training kl-div 0.5661), valid error 72.18% (3,609), time 2.25  ***
epoch 2, (supervised training loss (NLL) 200.0970, unsupervised training loss (NLL) 197.2732), (supervised training kl-div 0.5830, unsupervised training kl-div 0.6566), valid error 53.54% (2,677), time 2.21  ***
epoch 3, (supervised training loss (NLL) 192.3806, unsupervised training loss (NLL) 190.3287), (supervised training kl-div 0.9603, unsupervised training kl-div 1.0429), valid error 44.90% (2,245), time 2.22  ***
epoch 4, (supervised training loss (NLL) 182.7419, unsupervised training loss (NLL) 181.2402), (supervised training kl-div 1.4098, unsupervised training kl-div 1.4638), valid error 33.10% (1,655), time 2.23  ***
epoch 5, (supervised training loss (NLL) 176.0617, unsupervised training loss (NLL) 174.6989), (supervised training kl-div 1.6058, unsupervised training kl-div 1.6543), valid error 25.96% (1,298), time 2.22  ***
epoch 6, (supervised training loss (NLL) 171.7002, unsupervised training loss (NLL) 170.5795), (supervised training kl-div 1.6445, unsupervised training kl-div 1.7420), valid error 23.24% (1,162), time 2.22  ***
epoch 7, (supervised training loss (NLL) 168.7626, unsupervised training loss (NLL) 167.5758), (supervised training kl-div 1.7757, unsupervised training kl-div 1.7779), valid error 22.08% (1,104), time 2.30  ***
epoch 8, (supervised training loss (NLL) 167.2407, unsupervised training loss (NLL) 165.5228), (supervised training kl-div 1.9493, unsupervised training kl-div 1.9602), valid error 21.52% (1,076), time 2.37  ***
epoch 9, (supervised training loss (NLL) 165.6429, unsupervised training loss (NLL) 164.1156), (supervised training kl-div 2.0061, unsupervised training kl-div 1.9944), valid error 21.30% (1,065), time 2.35  ***
epoch 10, (supervised training loss (NLL) 164.1508, unsupervised training loss (NLL) 162.9342), (supervised training kl-div 2.1047, unsupervised training kl-div 2.0980), valid error 21.06% (1,053), time 2.31  ***
epoch 11, (supervised training loss (NLL) 162.9153, unsupervised training loss (NLL) 161.7368), (supervised training kl-div 2.3459, unsupervised training kl-div 2.2844), valid error 20.44% (1,022), time 2.23  ***
epoch 12, (supervised training loss (NLL) 161.0040, unsupervised training loss (NLL) 160.1486), (supervised training kl-div 2.7178, unsupervised training kl-div 2.6652), valid error 20.16% (1,008), time 2.23  ***
epoch 13, (supervised training loss (NLL) 158.5167, unsupervised training loss (NLL) 158.0776), (supervised training kl-div 3.2083, unsupervised training kl-div 3.0894), valid error 19.54% (977), time 2.23  ***
epoch 14, (supervised training loss (NLL) 155.8382, unsupervised training loss (NLL) 155.6738), (supervised training kl-div 3.6385, unsupervised training kl-div 3.5134), valid error 19.28% (964), time 2.24  ***
epoch 15, (supervised training loss (NLL) 153.0800, unsupervised training loss (NLL) 153.5608), (supervised training kl-div 3.8857, unsupervised training kl-div 3.8105), valid error 18.56% (928), time 2.22  ***
epoch 16, (supervised training loss (NLL) 151.7083, unsupervised training loss (NLL) 151.6873), (supervised training kl-div 4.1088, unsupervised training kl-div 4.0154), valid error 17.84% (892), time 2.22  ***
epoch 17, (supervised training loss (NLL) 149.6000, unsupervised training loss (NLL) 150.1999), (supervised training kl-div 4.3152, unsupervised training kl-div 4.2144), valid error 17.40% (870), time 2.22  ***
epoch 18, (supervised training loss (NLL) 148.2221, unsupervised training loss (NLL) 148.9865), (supervised training kl-div 4.3669, unsupervised training kl-div 4.3202), valid error 16.78% (839), time 2.22  ***
epoch 19, (supervised training loss (NLL) 146.9861, unsupervised training loss (NLL) 147.8612), (supervised training kl-div 4.5527, unsupervised training kl-div 4.5432), valid error 16.20% (810), time 2.22  ***
epoch 20, (supervised training loss (NLL) 145.9350, unsupervised training loss (NLL) 146.7778), (supervised training kl-div 4.7463, unsupervised training kl-div 4.6836), valid error 16.02% (801), time 2.22  ***
epoch 21, (supervised training loss (NLL) 144.3344, unsupervised training loss (NLL) 145.8144), (supervised training kl-div 4.9068, unsupervised training kl-div 4.8297), valid error 15.90% (795), time 2.22  ***
epoch 22, (supervised training loss (NLL) 143.2451, unsupervised training loss (NLL) 144.8271), (supervised training kl-div 5.0044, unsupervised training kl-div 4.9117), valid error 15.40% (770), time 2.22  ***
epoch 23, (supervised training loss (NLL) 141.9924, unsupervised training loss (NLL) 143.8667), (supervised training kl-div 5.1726, unsupervised training kl-div 5.0766), valid error 15.12% (756), time 2.22  ***
epoch 24, (supervised training loss (NLL) 140.7846, unsupervised training loss (NLL) 142.9719), (supervised training kl-div 5.3065, unsupervised training kl-div 5.1946), valid error 14.90% (745), time 2.22  ***
epoch 25, (supervised training loss (NLL) 140.1200, unsupervised training loss (NLL) 142.0020), (supervised training kl-div 5.4454, unsupervised training kl-div 5.3845), valid error 14.78% (739), time 2.27  ***
epoch 26, (supervised training loss (NLL) 138.2946, unsupervised training loss (NLL) 141.0537), (supervised training kl-div 5.5561, unsupervised training kl-div 5.4859), valid error 14.70% (735), time 2.23  ***
epoch 27, (supervised training loss (NLL) 137.4930, unsupervised training loss (NLL) 140.1094), (supervised training kl-div 5.7034, unsupervised training kl-div 5.6678), valid error 14.36% (718), time 2.26  ***
